event_id,event_key,taxonomy_class,company_id,source_type,published_utc,first_seen_utc,doc_id,cluster_id,is_significant,sig_score,decision_version,evidence_snippet,features_json,details_json
094bf7640f83698eaa4f88967d445e61,guidance_change,earnings_report,name:elekta-ab-publ,gmail,2025-08-28 00:00:00+00:00,2025-10-01 15:44:45.668654+00:00,198ef27a11191f79,,True,0.82,sig:v1,"Interim report, First quarter May–July 2025/26","{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(write[ -]?down|write[ -]?off|impairment(?:\\s+charge)?s?)\\b"", ""trigger_match"": ""impairment"", ""trigger_span"": [6748, 6758]}"
de0fafa8482ff99b49e4cce4c7ca7ac9,guidance_change,earnings_report,name:elekta-ab,gmail,2025-08-28 00:00:00+00:00,2025-10-01 15:44:45.691336+00:00,198ef279da3b5dd6,,True,0.82,sig:v1,"Interim report, First quarter May-July 2025/26","{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""cc_fx"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(write[ -]?down|write[ -]?off|impairment(?:\\s+charge)?s?)\\b"", ""trigger_match"": ""impairment"", ""trigger_span"": [2511, 2521]}"
6beb378703e99cbda6bdb9280127b98e,guidance_change,earnings_report,name:rtx,gmail,2025-08-28 00:00:00+00:00,2025-10-01 15:44:45.758752+00:00,198ef8dc28db98f6,,True,0.82,sig:v1,Interim report for Q3 and 9M of 2024/25 (the period 01.10.2024 - 30.06.2025),"{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong""}","{""period"": ""FY2024"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(raise|raises|raised|raising|lower|lowers|lowered|lowering|revise|revises|revised|revising|update|updates|updated|updating|withdraw|withdraws|withdrew|withdrawn|suspend|suspends|suspended|suspending|reaffirm|reaffirms|reaffirmed|reaffirming|narrow|narrows|narrowed|narrowing|tighten|tightens|tightened|tightening|widen|widens|widened|widening)\\b.{0,40}\\b(guidance|outlook|forecast)s?\\b"", ""trigger_match"": ""raised our full-year guidance"", ""trigger_span"": [1242, 1271]}"
5afee1d69f1cb32cec0c3d7b21571a4e,guidance_change,earnings_report,name:wetteri-plc,gmail,2025-08-28 00:00:00+00:00,2025-10-01 15:44:45.779394+00:00,198ef7a4926f8008,,True,0.82,sig:v1,Wetteri Plc Half-year report 1 January to 30 June 2025,"{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(raise|raises|raised|raising|lower|lowers|lowered|lowering|revise|revises|revised|revising|update|updates|updated|updating|withdraw|withdraws|withdrew|withdrawn|suspend|suspends|suspended|suspending|reaffirm|reaffirms|reaffirmed|reaffirming|narrow|narrows|narrowed|narrowing|tighten|tightens|tightened|tightening|widen|widens|widened|widening)\\b.{0,40}\\b(guidance|outlook|forecast)s?\\b"", ""trigger_match"": ""withdrew its guidance"", ""trigger_span"": [13685, 13706]}"
7a9561dac57c8751068ec58acde72f60,guidance_change,earnings_report,name:fortaco-group-holdco-oyj,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:45.888893+00:00,198f57c4a4df4833,,True,0.97,sig:v1,"Fortaco Group Holdco Plc's Half-Year Review 1-6 2025: Operational improvement programme progressing and market start to pick-up, profitability negatively impacted by ramp-up of operations in one unit","{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""net_sales"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""EUR"", ""old_low"": 20.0, ""old_high"": 20.0, ""new_low"": 335.0, ""new_high"": 335.0, ""delta_pp"": null, ""delta_pct"": 1575.0, ""range_tightened"": 0.0, ""change_label"": ""upgrade"", ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""project"", ""trigger_span"": [1982, 1989]}"
4302ed14fe8e4dfadd1a71fdc4b4e7ab,guidance_change,earnings_report,name:fortaco-group-holdco-oyj,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:45.888962+00:00,198f57c4a4df4833,,True,0.97,sig:v1,"Fortaco Group Holdco Plc's Half-Year Review 1-6 2025: Operational improvement programme progressing and market start to pick-up, profitability negatively impacted by ramp-up of operations in one unit","{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""ebitda"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""EUR"", ""old_low"": 20.0, ""old_high"": 20.0, ""new_low"": 335.0, ""new_high"": 335.0, ""delta_pp"": null, ""delta_pct"": 1575.0, ""range_tightened"": 0.0, ""change_label"": ""upgrade"", ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""project"", ""trigger_span"": [1982, 1989]}"
7a9561dac57c8751068ec58acde72f60,guidance_change,earnings_report,name:fortaco-group-holdco-oyj,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:45.889201+00:00,198f57c4a4df4833,,True,0.97,sig:v1,"Fortaco Group Holdco Plc's Half-Year Review 1-6 2025: Operational improvement programme progressing and market start to pick-up, profitability negatively impacted by ramp-up of operations in one unit","{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""net_sales"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""EUR"", ""old_low"": 335.0, ""old_high"": 335.0, ""new_low"": 20.0, ""new_high"": 20.0, ""delta_pp"": null, ""delta_pct"": -94.02985074626866, ""range_tightened"": 0.0, ""change_label"": ""downgrade"", ""inferred_verb"": ""lower"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""project"", ""trigger_span"": [1982, 1989]}"
4302ed14fe8e4dfadd1a71fdc4b4e7ab,guidance_change,earnings_report,name:fortaco-group-holdco-oyj,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:45.889254+00:00,198f57c4a4df4833,,True,0.97,sig:v1,"Fortaco Group Holdco Plc's Half-Year Review 1-6 2025: Operational improvement programme progressing and market start to pick-up, profitability negatively impacted by ramp-up of operations in one unit","{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""ebitda"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""EUR"", ""old_low"": 335.0, ""old_high"": 335.0, ""new_low"": 20.0, ""new_high"": 20.0, ""delta_pp"": null, ""delta_pct"": -94.02985074626866, ""range_tightened"": 0.0, ""change_label"": ""downgrade"", ""inferred_verb"": ""lower"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""project"", ""trigger_span"": [1982, 1989]}"
7a9561dac57c8751068ec58acde72f60,guidance_change,earnings_report,name:fortaco-group-holdco-oyj,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:45.889657+00:00,198f57c4a4df4833,,True,0.97,sig:v1,"Fortaco Group Holdco Plc's Half-Year Review 1-6 2025: Operational improvement programme progressing and market start to pick-up, profitability negatively impacted by ramp-up of operations in one unit","{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""net_sales"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""EUR"", ""old_low"": 20.0, ""old_high"": 20.0, ""new_low"": 323.0, ""new_high"": 323.0, ""delta_pp"": null, ""delta_pct"": 1515.0, ""range_tightened"": 0.0, ""change_label"": ""upgrade"", ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""project"", ""trigger_span"": [1982, 1989]}"
42192493c89da6ea27eef63b06e37d84,guidance_change,earnings_report,name:flexion-mobile-plc,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:46.009822+00:00,198f4699fdcc3129,,True,0.82,sig:v1,Q2 Report - 30 June 2025,"{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""cc_fx"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(write[ -]?down|write[ -]?off|impairment(?:\\s+charge)?s?)\\b"", ""trigger_match"": ""impairment"", ""trigger_span"": [1818, 1828]}"
81e513cd5a4ea466fd13a751af006796,guidance_change,earnings_report,name:impero-a-s,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:46.039770+00:00,198f482273e9ecba,,True,0.82,sig:v1,"Impero A/S releases H1 Report 2025: realizes 15% growth in Annual Recurring Revenue, delivers a churn of just 2%, improved EBITDA and lower cash burn from operations","{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(raise|raises|raised|raising|lower|lowers|lowered|lowering|revise|revises|revised|revising|update|updates|updated|updating|withdraw|withdraws|withdrew|withdrawn|suspend|suspends|suspended|suspending|reaffirm|reaffirms|reaffirmed|reaffirming|narrow|narrows|narrowed|narrowing|tighten|tightens|tightened|tightening|widen|widens|widened|widening)\\b.{0,40}\\b(guidance|outlook|forecast)s?\\b"", ""trigger_match"": ""updated outlook"", ""trigger_span"": [1058, 1073]}"
03da620bfa7629f070aef227a3c23e3a,guidance_change,earnings_report,name:monsenso-a-s,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:46.364985+00:00,198f484f33a679ed,,True,0.82,sig:v1,Monsenso presents half-year report for 2025,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""H1-2024"", ""metric"": ""revenue"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": null, ""old_high"": null, ""new_low"": 5.166, ""new_high"": 5.166, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": ""new"", ""inferred_verb"": ""initiate"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""will"", ""trigger_span"": [1225, 1229]}"
03da620bfa7629f070aef227a3c23e3a,guidance_change,earnings_report,name:monsenso-a-s,gmail,2025-08-29 00:00:00+00:00,2025-10-01 15:44:46.365116+00:00,198f484f33a679ed,,True,0.9248199767711962,sig:v1,Monsenso presents half-year report for 2025,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""H1-2024"", ""metric"": ""revenue"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": 5.166, ""old_high"": 5.166, ""new_low"": 5.527, ""new_high"": 5.527, ""delta_pp"": null, ""delta_pct"": 6.98799845141308, ""range_tightened"": 0.0, ""change_label"": ""upgrade"", ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""will"", ""trigger_span"": [1225, 1229]}"
d3f7c9d47814a9256cda300b1fd0c2dc,guidance_change,earnings_report,name:sectra,gmail,2025-09-04 00:00:00+00:00,2025-10-01 15:44:46.493362+00:00,199135da197c04c5,,True,0.82,sig:v1,Sectra’s three-month interim report 2025/2026: Order bookings doubled following success in the US and Canada,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2024"", ""metric"": ""net_sales"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""SEK"", ""old_low"": null, ""old_high"": null, ""new_low"": 3.24, ""new_high"": 3.24, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": ""new"", ""inferred_verb"": ""initiate"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""will"", ""trigger_span"": [1074, 1078]}"
c0194305bbb4a8cd7076022ac5ebe0c7,guidance_change,earnings_report,name:chemometec,gmail,2025-09-11 00:00:00+00:00,2025-10-01 15:44:46.576013+00:00,19939c867f7918df,,True,0.82,sig:v1,Annual Report 2024/25 - Growing revenue and EBITDA,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""revenue"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": null, ""old_high"": null, ""new_low"": 545.0, ""new_high"": 545.0, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": ""new"", ""inferred_verb"": ""initiate"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""we believe"", ""trigger_span"": [1298, 1308]}"
19fd6ee0a118c29408259ed8285c5742,guidance_change,earnings_report,name:chemometec,gmail,2025-09-11 00:00:00+00:00,2025-10-01 15:44:46.576071+00:00,19939c867f7918df,,True,0.82,sig:v1,Annual Report 2024/25 - Growing revenue and EBITDA,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""ebitda"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": null, ""old_high"": null, ""new_low"": 545.0, ""new_high"": 545.0, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": ""new"", ""inferred_verb"": ""initiate"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""we believe"", ""trigger_span"": [1298, 1308]}"
c0194305bbb4a8cd7076022ac5ebe0c7,guidance_change,earnings_report,name:chemometec,gmail,2025-09-11 00:00:00+00:00,2025-10-01 15:44:46.576210+00:00,19939c867f7918df,,True,0.97,sig:v1,Annual Report 2024/25 - Growing revenue and EBITDA,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""revenue"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": 545.0, ""old_high"": 545.0, ""new_low"": 295.0, ""new_high"": 295.0, ""delta_pp"": null, ""delta_pct"": -45.87155963302752, ""range_tightened"": 0.0, ""change_label"": ""downgrade"", ""inferred_verb"": ""lower"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""we believe"", ""trigger_span"": [1298, 1308]}"
19fd6ee0a118c29408259ed8285c5742,guidance_change,earnings_report,name:chemometec,gmail,2025-09-11 00:00:00+00:00,2025-10-01 15:44:46.576255+00:00,19939c867f7918df,,True,0.97,sig:v1,Annual Report 2024/25 - Growing revenue and EBITDA,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2025"", ""metric"": ""ebitda"", ""metric_kind"": ""level"", ""basis"": ""reported"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": 545.0, ""old_high"": 545.0, ""new_low"": 295.0, ""new_high"": 295.0, ""delta_pp"": null, ""delta_pct"": -45.87155963302752, ""range_tightened"": 0.0, ""change_label"": ""downgrade"", ""inferred_verb"": ""lower"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""we believe"", ""trigger_span"": [1298, 1308]}"
b73d8ee53d4af0814272a9843ccb986d,guidance_change,earnings_report,name:hlre-holding-oyj,gmail,2025-09-12 00:00:00+00:00,2025-10-01 15:44:46.733686+00:00,1993d9e130c79e7e,,True,0.82,sig:v1,"HLRE Holding Group, Half-year financial report 1 February -31 July 2025","{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong""}","{""period"": ""FY2025"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[3]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(write[ -]?down|write[ -]?off|impairment(?:\\s+charge)?s?)\\b"", ""trigger_match"": ""impairment"", ""trigger_span"": [12051, 12061]}"
5d55751b1880fd29788a435ec7f49a2a,guidance_change,earnings_report,name:roblon-a-s,gmail,2025-09-16 00:00:00+00:00,2025-10-01 15:44:46.747168+00:00,19951b59c39044a7,,True,0.82,sig:v1,Interim report Q3 2024/25,"{""plugin"": ""guidance_change"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong""}","{""period"": ""Q3-2024"", ""metric"": ""guidance"", ""metric_kind"": ""text"", ""basis"": ""reported"", ""unit"": ""text"", ""currency"": null, ""old_low"": null, ""old_high"": null, ""new_low"": null, ""new_high"": null, ""delta_pp"": null, ""delta_pct"": null, ""range_tightened"": null, ""change_label"": null, ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""en_any[0]"", ""trigger_source"": ""strong"", ""trigger_pattern"": ""\\b(raise|raises|raised|raising|lower|lowers|lowered|lowering|revise|revises|revised|revising|update|updates|updated|updating|withdraw|withdraws|withdrew|withdrawn|suspend|suspends|suspended|suspending|reaffirm|reaffirms|reaffirmed|reaffirming|narrow|narrows|narrowed|narrowing|tighten|tightens|tightened|tightening|widen|widens|widened|widening)\\b.{0,40}\\b(guidance|outlook|forecast)s?\\b"", ""trigger_match"": ""lower level than in Q4 2023/24. This guidance"", ""trigger_span"": [2592, 2637]}"
c90a34fb798ed810fdd4345a8feb5d28,guidance_change,earnings_report,name:rovsing-a-s,gmail,2025-09-16 00:00:00+00:00,2025-10-01 15:44:46.769684+00:00,19951aae5f3f88fc,,True,0.97,sig:v1,Rovsing A/S releases its Annual Report 2024/25,"{""plugin"": ""guidance_change"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue""}","{""period"": ""FY2024"", ""metric"": ""revenue"", ""metric_kind"": ""level"", ""basis"": ""organic"", ""unit"": ""ccy"", ""currency"": ""DKK"", ""old_low"": 1.0, ""old_high"": 1.0, ""new_low"": 37.0, ""new_high"": 37.0, ""delta_pp"": null, ""delta_pct"": 3600.0, ""range_tightened"": 0.0, ""change_label"": ""upgrade"", ""inferred_verb"": ""raise"", ""direction_hint"": ""up"", ""trigger_label"": ""fwd_cue"", ""trigger_source"": ""fwd_cue"", ""trigger_pattern"": ""(?:\\b(expect|expects|project|projects|aim|target|targets|anticipate|plan|intend|will|should|we\\s+(?:see|believe|expect))\\b)|(?:\\b(f\u00f6rv\u00e4ntar|r\u00e4knar\\s+med|siktar|m\u00e5ls\u00e4tter|planerar|avser|kommer\\s+att|b\u00f6r|vi\\s+ser|vi\\s+tror)\\b)"", ""trigger_match"": ""projects"", ""trigger_span"": [1653, 1661]}"
